target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_011336759.1_37	1146	847	43	162.036
lcl|NZ_CP030271.1_cds_WP_011840178.1_38	672	373	36	308.05
lcl|NZ_CP030271.1_cds_WP_011336761.1_39	531	232	9	123.817
lcl|NZ_CP030271.1_cds_WP_011336762.1_40	1104	805	17	67.4032
lcl|NZ_CP030271.1_cds_WP_011336763.1_41	1272	973	30	98.4092
lcl|NZ_CP030271.1_cds_WP_002722128.1_42	1119	820	170	661.702
lcl|NZ_CP030271.1_cds_WP_002722129.1_43	639	340	7	65.7123
lcl|NZ_CP030271.1_cds_WP_011336764.1_44	465	166	0	0
lcl|NZ_CP030271.1_cds_WP_002722131.1_45	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336766.1_46	705	406	22	172.951
lcl|NZ_CP030271.1_cds_WP_011336767.1_47	372	73.0112	2	87.4315
lcl|NZ_CP030271.1_cds_WP_011336768.1_48	1098	799	68	271.637
lcl|NZ_CP030271.1_cds_WP_011336769.1_49	1239	940	61	207.124
lcl|NZ_CP030271.1_cds_WP_011336770.1_50	1944	1645	20	38.8053
lcl|NZ_CP030271.1_cds_WP_011336771.1_51	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336772.1_52	1620	1321	28	67.6523
lcl|NZ_CP030271.1_cds_WP_002722143.1_53	1140	841	47	178.373
lcl|NZ_CP030271.1_cds_WP_011336773.1_54	924	625	95	485.144
lcl|NZ_CP030271.1_cds_WP_011336774.1_55	1590	1291	42	103.837
lcl|NZ_CP030271.1_cds_56	57	2.178	0	0
lcl|NZ_CP030271.1_cds_WP_017140027.1_57	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_011336775.1_58	360	61.0822	0	0
lcl|NZ_CP030271.1_cds_WP_017140028.1_59	2334	2035	56	87.8316
lcl|NZ_CP030271.1_cds_WP_011336778.1_60	606	307	21	218.327
lcl|NZ_CP030271.1_cds_WP_002722157.1_61	348	49.4247	0	0
lcl|NZ_CP030271.1_cds_WP_011336779.1_62	744	445	9	64.552
lcl|NZ_CP030271.1_cds_WP_011336780.1_63	915	616	95	492.233
lcl|NZ_CP030271.1_cds_WP_029534491.1_64	645	346	37	341.313
lcl|NZ_CP030271.1_cds_WP_002722161.1_65	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336782.1_66	1230	931	118	404.538
lcl|NZ_CP030271.1_cds_WP_017140029.1_67	1326	1027	44	136.744
lcl|NZ_CP030271.1_cds_WP_011336784.1_68	1179	880	110	398.967
lcl|NZ_CP030271.1_cds_WP_011336785.1_69	3285	2986	338	361.289
lcl|NZ_CP030271.1_cds_WP_011336786.1_70	639	340	75	704.06
lcl|NZ_CP030271.1_cds_WP_002722170.1_71	582	283	36	406.016
lcl|NZ_CP030271.1_cds_WP_002722172.1_72	327	31.3862	61	6203.23
lcl|NZ_CP030271.1_cds_WP_011336788.1_73	1578	1279	56	139.748
lcl|NZ_CP030271.1_cds_WP_011336789.1_74	543	244	0	0
lcl|NZ_CP030271.1_cds_WP_017140031.1_75	324	29.2345	0	0
lcl|NZ_CP030271.1_cds_WP_011336791.1_76	453	154	17	352.335
lcl|NZ_CP030271.1_cds_WP_011336792.1_77	339	41.1625	3	232.62
lcl|NZ_CP030271.1_cds_WP_011336793.1_78	261	8.14747	0	0
lcl|NZ_CP030271.1_cds_WP_002722188.1_79	648	349	14	128.035
lcl|NZ_CP030271.1_cds_WP_011336794.1_80	756	457	12	83.8093
lcl|NZ_CP030271.1_cds_WP_011336795.1_81	1461	1162	25	68.6691
lcl|NZ_CP030271.1_cds_WP_011336796.1_82	1449	1150	151	419.089
lcl|NZ_CP030271.1_cds_WP_011336797.1_83	1302	1003	36	114.559
lcl|NZ_CP030271.1_cds_WP_235842852.1_84	711	412	3	23.2408
lcl|NZ_CP030271.1_cds_WP_011336799.1_85	1095	796	40	160.389
lcl|NZ_CP030271.1_cds_WP_011336800.1_86	918	619	23	118.595
lcl|NZ_CP030271.1_cds_WP_009562580.1_87	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011336801.1_88	414	115	4	111.017
lcl|NZ_CP030271.1_cds_WP_002722206.1_89	1206	907	13	45.7471
lcl|NZ_CP030271.1_cds_WP_002722208.1_90	1392	1093	135	394.222
lcl|NZ_CP030271.1_cds_WP_011336802.1_91	957	658	31	150.371
lcl|NZ_CP030271.1_cds_WP_002722215.1_92	585	286	34	379.438
lcl|NZ_CP030271.1_cds_WP_002722219.1_93	315	23.5677	42	5688
lcl|NZ_CP030271.1_cds_WP_002722225.1_94	555	256	110	1371.45
lcl|NZ_CP030271.1_cds_WP_002722229.1_95	696	397	22	176.872
lcl|NZ_CP030271.1_cds_WP_002722232.1_96	1389	1090	96	281.107
lcl|NZ_CP030271.1_cds_WP_011336803.1_97	1563	1264	24	60.6026
lcl|NZ_CP030271.1_cds_WP_011336804.1_98	486	187	18	307.226
lcl|NZ_CP030271.1_cds_WP_011336805.1_99	1026	727	104	456.59
lcl|NZ_CP030271.1_cds_WP_011336806.1_100	666	367	47	408.751
lcl|NZ_CP030271.1_cds_WP_011336807.1_101	2994	2695	167	197.781
lcl|NZ_CP030271.1_cds_WP_011336808.1_102	3321	3022	183	193.279
lcl|NZ_CP030271.1_cds_WP_002722246.1_103	321	27.2129	22	2580.33
lcl|NZ_CP030271.1_cds_WP_011336809.1_104	909	610	3	15.6971
lcl|NZ_CP030271.1_cds_WP_002722250.1_105	558	259	22	271.113
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	74	235.482
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	38	98.287
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	30	59.2893
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	2	14.4423
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	11	331.218
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	56	290.158
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	18	120.95
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	62	279.108
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	13	52.1264
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	37	56.5315
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	10	81.6302
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	13	54.5955
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	15	69.2852
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	19	50.1182
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	29	494.976
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	20	65.8091
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	14	116.063
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	21	125.99
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	11	428.15
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	5	82.6875
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	12	71.1912
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	163	465.76
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	4	231.305
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	137	886.954
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	28.8372	100.481
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	22	103.873
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	41	105.789
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	16	131.618
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	10	46.5947
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	136	483.381
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	246	744.941
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	13	106.119
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	63	88.6204
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	34	99.0138
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	48	142.515
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	33	134.346
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	48	819.27
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	42	793.213
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	53	950.349
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	143	324.161
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	74	360.593
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	14	221.21
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	31	217.938
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	29	121.311
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	53	291.659
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	2	95.2308
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	86	164.76
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	5	82.6875
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	2	26.8213
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	13	77.1238
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	12	47.2267
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	20	44.2069
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	79	358.673
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	83	228.572
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	14	259.793
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	90	180.211
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	75	120.838
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	6	203.728
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	33	104.388
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	62	220.365
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	14	65.2326
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	22	210.234
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	103	506.547
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	27	119.524
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	48	113.4
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	9	45.3086
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	2	19.2854
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	2	6.56062
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	3	51.2044
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	6	28.329
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	11	87.1194
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	5	26.4217
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	3	13.7971
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	12	47.7567
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	9	23.8585
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	28	59.7784
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	20	62.5218
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	108	526.272
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	77	135.109
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	2	91.1678
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	9	190.236
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	0	0
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	119	326.023
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	117	748.364
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	160	679.998
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	58	535.031
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	1	17.3464
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	0	0
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	0	0
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	55	250.78
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	20	701.479
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	0	0
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	1.2	3.22942
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	0	0
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	7	4.74558
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	0	0
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	0	0
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	0	0
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	8	24.6466
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	2	15.7229
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	0	0
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	3	10.219
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	3	16.6816
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	2	4.69373
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	0	0
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	1	27.7543
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	2	26.4875
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	0	0
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	19	155.097
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	3	37.8467
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	0	0
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	1.99407	4.1817
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	17	71.1135
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	57	246.183
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	6	124.353
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	34	350.062
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	178	859.5
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	127	1479.38
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	20	268.213
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	16	925.221
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	1243	2181.05
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	22	196.14
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	34	235.911
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	0	0
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	27	175.871
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	17	138.771
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	29	150.26
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	4	331.078
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	17	128.883
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	15	34.9716
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	259	635.893
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	75	593.996
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	45	101.147
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	1	24.5518
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	165	863.339
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	7	223.422
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	55	224.77
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	33	182.543
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	8	48.5436
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	27	137.224
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	40	275.744
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	28	319.174
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	15	92.6037
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	8	97.4577
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	119	189.435
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	17	195.883
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	658.5	2396.53
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	13	119.921
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	130	1765.64
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	81	1678.77
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	178	1420.32
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	98	1441.43
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	101	4080.39
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	803	668.309
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	1157	935.134
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	3	15.2472
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	2	87.4315
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	96	1781.44
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	1182	2074.02
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	658.5	2396.53
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	42	6557.6
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	186	1400.15
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	151	1496.75
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	2	409.603
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	129	761.062
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	0	0
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	10	389.227
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	171	1305.71
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	21	582.839
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	38	1732.19
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	3	502.272
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	92	1120.76
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	36	6027.26
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	13	414.926
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	20	271.637
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	43	2246.89
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	50	602.215
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	46	785.134
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	287	864.178
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	33	296.697
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	44	2005.69
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	92	3226.8
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	338	1502.52
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	14	369.292
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	23	234.537
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	79	231.966
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	54	169.807
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	12	503.916
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	25	107.538
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	4	31.2151
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	85	377.852
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	20	66.2187
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	25	77.4694
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	9	63.6932
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	14	49.2661
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	2	3.40816
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	19	118.675
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	0	0
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	23	137.215
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	87	513.274
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	21	68.8865
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	3	1023.49
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	62	552.759
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	181	272.631
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	84	641.402
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	56	227.981
lcl|NZ_CP030271.1_cds_WP_002722591.1_343	363	64.0516	5	249.154
lcl|NZ_CP030271.1_cds_WP_002722593.1_344	201	4.3003	0	0
lcl|NZ_CP030271.1_cds_WP_002722594.1_345	1446	1147	39	108.525
lcl|NZ_CP030271.1_cds_WP_011336968.1_346	738	439	2	14.541
lcl|NZ_CP030271.1_cds_WP_011336969.1_347	861	562	56	318.038
