target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_002722157.1_61	348	49.4247	1	51.4617
lcl|NZ_CP030271.1_cds_WP_011336779.1_62	744	445	7	40.0098
lcl|NZ_CP030271.1_cds_WP_011336780.1_63	915	616	115	474.838
lcl|NZ_CP030271.1_cds_WP_029534491.1_64	645	346	49	360.204
lcl|NZ_CP030271.1_cds_WP_002722161.1_65	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336782.1_66	1230	931	168	458.974
lcl|NZ_CP030271.1_cds_WP_017140029.1_67	1326	1027	46	113.924
lcl|NZ_CP030271.1_cds_WP_011336784.1_68	1179	880	139	401.754
lcl|NZ_CP030271.1_cds_WP_011336785.1_69	3285	2986	423	360.312
lcl|NZ_CP030271.1_cds_WP_011336786.1_70	639	340	98	733.12
lcl|NZ_CP030271.1_cds_WP_002722170.1_71	582	283	47	422.415
lcl|NZ_CP030271.1_cds_WP_002722172.1_72	327	31.3862	87	7050.31
lcl|NZ_CP030271.1_cds_WP_011336788.1_73	1578	1279	84	167.046
lcl|NZ_CP030271.1_cds_WP_011336789.1_74	543	244	0	0
lcl|NZ_CP030271.1_cds_WP_017140031.1_75	324	29.2345	0	0
lcl|NZ_CP030271.1_cds_WP_011336791.1_76	453	154	15	247.741
lcl|NZ_CP030271.1_cds_WP_011336792.1_77	339	41.1625	1	61.7911
lcl|NZ_CP030271.1_cds_WP_011336793.1_78	261	8.14747	0	0
lcl|NZ_CP030271.1_cds_WP_002722188.1_79	648	349	19	138.47
lcl|NZ_CP030271.1_cds_WP_011336794.1_80	756	457	14	77.9184
lcl|NZ_CP030271.1_cds_WP_011336795.1_81	1461	1162	25	54.722
lcl|NZ_CP030271.1_cds_WP_011336796.1_82	1449	1150	160	353.875
lcl|NZ_CP030271.1_cds_WP_011336797.1_83	1302	1003	45	114.114
lcl|NZ_CP030271.1_cds_WP_235842852.1_84	711	412	8	49.3879
lcl|NZ_CP030271.1_cds_WP_011336799.1_85	1095	796	47	150.18
lcl|NZ_CP030271.1_cds_WP_011336800.1_86	918	619	20	82.1802
lcl|NZ_CP030271.1_cds_WP_009562580.1_87	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011336801.1_88	414	115	3	66.3516
lcl|NZ_CP030271.1_cds_WP_002722206.1_89	1206	907	25	70.1069
lcl|NZ_CP030271.1_cds_WP_002722208.1_90	1392	1093	142	330.443
lcl|NZ_CP030271.1_cds_WP_011336802.1_91	957	658	50	193.273
lcl|NZ_CP030271.1_cds_WP_002722215.1_92	585	286	62	551.384
lcl|NZ_CP030271.1_cds_WP_002722219.1_93	315	23.5677	59	6367.41
lcl|NZ_CP030271.1_cds_WP_002722225.1_94	555	256	125	1241.93
lcl|NZ_CP030271.1_cds_WP_002722229.1_95	696	397	28	179.389
lcl|NZ_CP030271.1_cds_WP_002722232.1_96	1389	1090	155	361.687
lcl|NZ_CP030271.1_cds_WP_011336803.1_97	1563	1264	21	42.2572
lcl|NZ_CP030271.1_cds_WP_011336804.1_98	486	187	25	340.037
lcl|NZ_CP030271.1_cds_WP_011336805.1_99	1026	727	125	437.324
lcl|NZ_CP030271.1_cds_WP_011336806.1_100	666	367	65	450.48
lcl|NZ_CP030271.1_cds_WP_011336807.1_101	2994	2695	220	207.631
lcl|NZ_CP030271.1_cds_WP_011336808.1_102	3321	3022	243	204.522
lcl|NZ_CP030271.1_cds_WP_002722246.1_103	321	27.2129	30	2803.98
lcl|NZ_CP030271.1_cds_WP_011336809.1_104	909	610	5	20.8482
lcl|NZ_CP030271.1_cds_WP_002722250.1_105	558	259	31	304.432
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	112	284.018
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	57	117.486
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	28	44.0975
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	2	11.509
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	10	239.951
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	74	305.548
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	27	144.577
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	60	215.245
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	10	31.9533
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	46	56.0077
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	1	6.50506
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	24	80.3204
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	18	66.2556
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	29	60.9594
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	41	557.661
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	21	55.065
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	23	151.948
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	27	129.086
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	13	403.225
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	19	250.394
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	19	89.8255
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	185	421.257
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	2	92.163
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	134	691.331
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	42.6667	118.474
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	50	188.127
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	48	98.696
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	20	131.107
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	22	81.6884
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	200	566.476
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	301	726.363
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	8	52.0405
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	99	110.976
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	36	83.5449
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	61	144.328
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	48	155.723
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	61	829.691
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	48	722.408
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	50	714.46
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	194	350.451
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	64	248.523
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	27	339.97
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	39	218.493
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	37	123.34
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	70	306.972
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	1	37.9444
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	84	128.243
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	7	92.2505
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	6	64.1213
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	21	99.2808
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	14	43.9072
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	21	36.9896
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	114	412.456
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	143	313.82
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	25	369.692
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	107	170.735
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	92	118.122
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	8	216.466
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	59	148.727
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	88	249.25
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	30	111.393
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	48	365.53
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	139	544.751
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	30	105.831
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	74	139.317
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	11	44.1298
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	9	69.158
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	13	33.9828
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	1	13.6015
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	5	18.8127
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	19	119.916
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	5	21.0553
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	6	21.9897
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	16	50.7427
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	25	52.8131
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	33	56.1437
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	29	72.2438
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	141	547.527
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	100	139.828
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	1	36.3255
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	10	168.442
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	0	0
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	146	318.754
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	171	871.613
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	176	596.075
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	63	463.119
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	1	13.8233
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	0	0
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	0	0
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	61	221.646
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	22	614.905
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	0	0
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	1	100.437
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	1.33333	2.85945
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	1	4.29642
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	7	3.78172
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	2	62.0346
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	0	0
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	0.5	15.5086
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	0	0
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	0	0
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	6.626	16.2675
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	9	56.3825
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	3	11.5438
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	2	5.42898
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	9	39.8803
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	2	3.74041
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	1	18.2984
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	2	44.2344
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	0	0
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	1	9.08385
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	29.769	193.649
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	0.333333	3.35109
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	0	0
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	3.88742	6.49643
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	12	40.0023
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	83	285.668
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	9	148.645
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	42	344.6
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	185	711.866
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	225	2088.62
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	28	299.233
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	17	783.385
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	2020	2824.53
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	15	106.57
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	51	281.994
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	5	110.586
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	30	155.723
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	16	104.081
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	37	152.774
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	2	131.917
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	28	169.162
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	27	50.1636
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	306	598.696
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	94	593.268
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	72	128.965
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	0	0
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	233	971.525
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	17	432.391
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	1	271.872
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	73	237.739
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	52	229.222
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	16	77.3682
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	46	186.306
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	51	280.167
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	38	345.186
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	18	88.5544
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	5	48.5397
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	149	189.017
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	19	174.462
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	702	2035.94
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	23	169.075
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	152	1645.14
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	102	1684.64
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	199	1265.38
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	130	1523.74
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	97	3122.86
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	1088	721.592
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	1451	934.563
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	7	28.3509
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	3	104.511
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	110	1626.64
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	1475	2062.47
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	702	2035.94
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	62	7714.15
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	215	1289.74
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	160	1263.84
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	2	326.41
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	132	620.59
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	1	233.158
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	16	496.277
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	248	1509.05
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	19	420.227
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	56	2034.23
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	6	800.515
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	91	883.422
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	60	8005.15
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	13	330.652
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	30	324.699
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	49	2040.37
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	51	489.5
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	45	612.067
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	381	914.213
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	47	336.742
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	51	1852.6
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	101	2822.97
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	425	1505.54
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	26	546.533
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	29	235.658
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	128	299.508
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	103	258.107
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	15	501.96
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	36	123.403
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	6	37.3126
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	86	304.651
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	22	58.0462
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	39	96.3065
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	6	33.8379
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	12	33.6513
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	2	2.71594
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	22	109.504
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	0	0
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	30	142.625
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	107	503.054
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	21	54.8952
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	3	815.615
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	110	781.516
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	201	241.264
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	127	772.779
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	63	204.387
lcl|NZ_CP030271.1_cds_WP_002722591.1_343	363	64.0516	1	39.7098
lcl|NZ_CP030271.1_cds_WP_002722593.1_344	201	4.3003	0	0
lcl|NZ_CP030271.1_cds_WP_002722594.1_345	1446	1147	48	106.44
lcl|NZ_CP030271.1_cds_WP_011336968.1_346	738	439	7	40.5566
