target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_011336761.1_39	531	232	134	126.624
lcl|NZ_CP030271.1_cds_WP_011336762.1_40	1104	805	204	55.5563
lcl|NZ_CP030271.1_cds_WP_011336763.1_41	1272	973	372	83.8164
lcl|NZ_CP030271.1_cds_WP_002722128.1_42	1119	820	2160	577.482
lcl|NZ_CP030271.1_cds_WP_002722129.1_43	639	340	49	31.5948
lcl|NZ_CP030271.1_cds_WP_011336764.1_44	465	166	3	3.96198
lcl|NZ_CP030271.1_cds_WP_002722131.1_45	291	13.7365	3	47.879
lcl|NZ_CP030271.1_cds_WP_011336766.1_46	705	406	274	147.953
lcl|NZ_CP030271.1_cds_WP_011336767.1_47	372	73.0112	39	117.105
lcl|NZ_CP030271.1_cds_WP_011336768.1_48	1098	799	1087	298.251
lcl|NZ_CP030271.1_cds_WP_011336769.1_49	1239	940	977	227.859
lcl|NZ_CP030271.1_cds_WP_011336770.1_50	1944	1645	407	54.241
lcl|NZ_CP030271.1_cds_WP_011336771.1_51	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336772.1_52	1620	1321	689	114.344
lcl|NZ_CP030271.1_cds_WP_002722143.1_53	1140	841	400	104.271
lcl|NZ_CP030271.1_cds_WP_011336773.1_54	924	625	1161	407.241
lcl|NZ_CP030271.1_cds_WP_011336774.1_55	1590	1291	1038	176.267
lcl|NZ_CP030271.1_cds_56	57	2.178	0	0
lcl|NZ_CP030271.1_cds_WP_017140027.1_57	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_011336775.1_58	360	61.0822	74	265.592
lcl|NZ_CP030271.1_cds_WP_017140028.1_59	2334	2035	741	79.8275
lcl|NZ_CP030271.1_cds_WP_011336778.1_60	606	307	245	174.955
lcl|NZ_CP030271.1_cds_WP_002722157.1_61	348	49.4247	18	79.8412
lcl|NZ_CP030271.1_cds_WP_011336779.1_62	744	445	58	28.5737
lcl|NZ_CP030271.1_cds_WP_011336780.1_63	915	616	1211	430.985
lcl|NZ_CP030271.1_cds_WP_029534491.1_64	645	346	803	508.79
lcl|NZ_CP030271.1_cds_WP_002722161.1_65	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336782.1_66	1230	931	2983	702.429
lcl|NZ_CP030271.1_cds_WP_017140029.1_67	1326	1027	637	135.978
lcl|NZ_CP030271.1_cds_WP_011336784.1_68	1179	880	1486	370.199
lcl|NZ_CP030271.1_cds_WP_011336785.1_69	3285	2986	5702	418.636
lcl|NZ_CP030271.1_cds_WP_011336786.1_70	639	340	813	524.216
lcl|NZ_CP030271.1_cds_WP_002722170.1_71	582	283	362	280.428
lcl|NZ_CP030271.1_cds_WP_002722172.1_72	327	31.3862	270	1885.92
lcl|NZ_CP030271.1_cds_WP_011336788.1_73	1578	1279	834	142.953
lcl|NZ_CP030271.1_cds_WP_011336789.1_74	543	244	3	2.69544
lcl|NZ_CP030271.1_cds_WP_017140031.1_75	324	29.2345	1	7.499
lcl|NZ_CP030271.1_cds_WP_011336791.1_76	453	154	147	209.264
lcl|NZ_CP030271.1_cds_WP_011336792.1_77	339	41.1625	42	223.69
lcl|NZ_CP030271.1_cds_WP_011336793.1_78	261	8.14747	0	0
lcl|NZ_CP030271.1_cds_WP_002722188.1_79	648	349	278	174.63
lcl|NZ_CP030271.1_cds_WP_011336794.1_80	756	457	264	126.645
lcl|NZ_CP030271.1_cds_WP_011336795.1_81	1461	1162	417	78.6736
lcl|NZ_CP030271.1_cds_WP_011336796.1_82	1449	1150	2333	444.75
lcl|NZ_CP030271.1_cds_WP_011336797.1_83	1302	1003	1269	277.37
lcl|NZ_CP030271.1_cds_WP_235842852.1_84	711	412	228	121.321
lcl|NZ_CP030271.1_cds_WP_011336799.1_85	1095	796	536	147.622
lcl|NZ_CP030271.1_cds_WP_011336800.1_86	918	619	359	127.146
lcl|NZ_CP030271.1_cds_WP_009562580.1_87	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011336801.1_88	414	115	35	66.722
lcl|NZ_CP030271.1_cds_WP_002722206.1_89	1206	907	405	97.8919
lcl|NZ_CP030271.1_cds_WP_002722208.1_90	1392	1093	3890	780.24
lcl|NZ_CP030271.1_cds_WP_011336802.1_91	957	658	351	116.945
lcl|NZ_CP030271.1_cds_WP_002722215.1_92	585	286	869	666.12
lcl|NZ_CP030271.1_cds_WP_002722219.1_93	315	23.5677	269	2502.27
lcl|NZ_CP030271.1_cds_WP_002722225.1_94	555	256	2351	2013.31
lcl|NZ_CP030271.1_cds_WP_002722229.1_95	696	397	230	127.009
lcl|NZ_CP030271.1_cds_WP_002722232.1_96	1389	1090	1591	319.995
lcl|NZ_CP030271.1_cds_WP_011336803.1_97	1563	1264	372	64.5201
lcl|NZ_CP030271.1_cds_WP_011336804.1_98	486	187	135	158.267
lcl|NZ_CP030271.1_cds_WP_011336805.1_99	1026	727	707	213.198
lcl|NZ_CP030271.1_cds_WP_011336806.1_100	666	367	402	240.137
lcl|NZ_CP030271.1_cds_WP_011336807.1_101	2994	2695	1242	101.033
lcl|NZ_CP030271.1_cds_WP_011336808.1_102	3321	3022	1160	84.1516
lcl|NZ_CP030271.1_cds_WP_002722246.1_103	321	27.2129	187	1506.49
lcl|NZ_CP030271.1_cds_WP_011336809.1_104	909	610	89	31.9859
lcl|NZ_CP030271.1_cds_WP_002722250.1_105	558	259	237	200.608
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	1058	231.251
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	271	48.1452
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	163	22.1266
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	15	7.43991
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	116	239.911
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	299	106.412
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	271	125.076
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	562	173.776
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	129	35.5284
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	410	43.0273
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	105	58.8724
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	232	66.9227
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	120	38.0717
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	360	65.2253
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	425	498.249
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	258	58.3105
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	279	158.87
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	429	176.785
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	129	344.877
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	116	131.765
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	149	60.716
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	796	156.228
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	36	142.988
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	3971	1765.84
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	632.693	151.425
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	472	153.071
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	340	60.2571
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	554	313.023
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	178	56.9676
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	1951	476.299
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	4135	860.07
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	242	135.687
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	1138	109.953
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	805	161.022
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	862	175.791
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	571	159.668
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	1483	1738.59
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	713	924.915
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	943	1161.42
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	2146	334.138
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	1046	350.098
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	289	313.65
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	738	356.369
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	582	167.223
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	538	203.354
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	2	46.8667
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	43	140.633
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	2050	269.76
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	131	148.803
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	115	105.93
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	869	354.108
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	411	111.101
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	845	128.289
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	1010	314.967
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	1226	231.903
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	406	517.483
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	1366	187.872
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	1257	139.107
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	24	55.9734
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	665	144.487
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	677	165.277
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	347	111.055
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	468	307.184
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	1734	585.738
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	693	210.716
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	683	110.832
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	82	28.3546
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	72	47.6874
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	66	14.8706
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	19	22.2746
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	64	20.7554
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	67	36.4476
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	88	31.9407
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	60	18.9536
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	130	35.5359
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	195	35.5064
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	383	56.1638
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	345	74.0785
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	1558	521.465
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	959	115.581
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	24	75.144
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	50	72.5925
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	1	16.9535
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	968	182.158
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	1475	648.023
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	2164	631.708
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	652	413.114
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	16	19.0634
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	11.44	4.90799
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	3	1.29466
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	717	224.554
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	170	409.548
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	4	34.6279
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	0	0
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	14.198	2.62447
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	14.1003	5.22161
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	55.7313	2.59514
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	6	16.0408
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	0	0
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	3	3.75822
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	0	0
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	19.3498	4.09465
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	96	51.8375
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	34.4023	11.41
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	39.8456	9.32265
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	85	32.4643
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	28	4.51355
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	1	1.57719
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	15	28.5951
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	6.54545	5.95418
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	9.30279	7.28373
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	154.214	86.4662
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	41.4299	35.8998
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	1	14.9967
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	2	4.52019
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	28.57	4.11523
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	106	30.4565
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	1029	305.26
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	126	179.37
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	1145	809.734
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	2937	974.095
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	1275	1020.14
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	210	193.438
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	193	766.575
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	7052	849.921
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	239	146.357
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	493	234.957
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	54	102.943
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	479	214.308
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	506	283.709
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	758	269.766
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	134	761.81
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	389	202.566
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	654	104.73
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	5140	866.799
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	832	452.603
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	779	120.267
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	85	143.342
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	1562	561.371
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	216	473.535
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	3	70.3001
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	834	234.107
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	574	218.09
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	304	126.703
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	1388	484.539
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	879	416.204
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	432	338.24
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	204	86.5045
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	46	38.4907
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	1776	194.19
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	336	265.925
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	7990	1997.31
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	150	95.0417
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	1519	1417.06
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	1074	1528.91
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	3080	1688.07
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	1309	1322.45
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	681	1889.73
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	12985	742.293
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	14400	799.419
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	217	75.7528
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	104	312.279
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	939	1196.84
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	12814	1544.37
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	7990	1997.31
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	297	3185.11
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	3516	1817.95
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	2683	1826.68
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	6	84.4025
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	5927	2401.8
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	8	160.772
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	182	486.571
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	3865	2027.09
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	668	1273.44
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	370	1158.47
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	82	942.981
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	1621	1356.38
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	206	2368.95
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	394	863.764
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	613	571.862
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	679	2436.99
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	1253	1036.58
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	1506	1765.56
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	3038	628.32
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	958	591.611
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	865	2708.31
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	928	2235.65
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	9210	2812.12
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	314	568.909
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	306	214.327
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	833	168.002
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	632	136.505
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	177	510.531
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	345	101.933
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	133	71.2898
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	1676	511.739
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	209	47.53
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	288	61.2991
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	157	76.3171
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	2	6.262
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	120	29.005
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	37	4.33075
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	329	141.148
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	23	114.994
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	463	189.726
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	1599	647.963
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	258	58.1307
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	24	562.401
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	681	417.026
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	3694	382.177
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	1186	622.024
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	996	278.511
lcl|NZ_CP030271.1_cds_WP_002722591.1_343	363	64.0516	42	143.753
lcl|NZ_CP030271.1_cds_WP_002722593.1_344	201	4.3003	0	0
