target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_002722161.1_65	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336782.1_66	1230	931	1911	973.519
lcl|NZ_CP030271.1_cds_WP_017140029.1_67	1326	1027	215	99.289
lcl|NZ_CP030271.1_cds_WP_011336784.1_68	1179	880	269	144.978
lcl|NZ_CP030271.1_cds_WP_011336785.1_69	3285	2986	366	58.1332
lcl|NZ_CP030271.1_cds_WP_011336786.1_70	639	340	534	744.896
lcl|NZ_CP030271.1_cds_WP_002722170.1_71	582	283	109	182.673
lcl|NZ_CP030271.1_cds_WP_002722172.1_72	327	31.3862	158	2387.54
lcl|NZ_CP030271.1_cds_WP_011336788.1_73	1578	1279	183	67.86
lcl|NZ_CP030271.1_cds_WP_011336789.1_74	543	244	1	1.94376
lcl|NZ_CP030271.1_cds_WP_017140031.1_75	324	29.2345	1	16.2233
lcl|NZ_CP030271.1_cds_WP_011336791.1_76	453	154	160	492.757
lcl|NZ_CP030271.1_cds_WP_011336792.1_77	339	41.1625	10	115.221
lcl|NZ_CP030271.1_cds_WP_011336793.1_78	261	8.14747	0	0
lcl|NZ_CP030271.1_cds_WP_002722188.1_79	648	349	62	84.2558
lcl|NZ_CP030271.1_cds_WP_011336794.1_80	756	457	35	36.3233
lcl|NZ_CP030271.1_cds_WP_011336795.1_81	1461	1162	159	64.897
lcl|NZ_CP030271.1_cds_WP_011336796.1_82	1449	1150	36	14.847
lcl|NZ_CP030271.1_cds_WP_011336797.1_83	1302	1003	84	39.7202
lcl|NZ_CP030271.1_cds_WP_235842852.1_84	711	412	46	52.9534
lcl|NZ_CP030271.1_cds_WP_011336799.1_85	1095	796	157	93.5449
lcl|NZ_CP030271.1_cds_WP_011336800.1_86	918	619	44	33.7128
lcl|NZ_CP030271.1_cds_WP_009562580.1_87	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011336801.1_88	414	115	2	8.24832
lcl|NZ_CP030271.1_cds_WP_002722206.1_89	1206	907	44	23.008
lcl|NZ_CP030271.1_cds_WP_002722208.1_90	1392	1093	739	320.669
lcl|NZ_CP030271.1_cds_WP_011336802.1_91	957	658	167	120.372
lcl|NZ_CP030271.1_cds_WP_002722215.1_92	585	286	59	97.8406
lcl|NZ_CP030271.1_cds_WP_002722219.1_93	315	23.5677	100	2012.41
lcl|NZ_CP030271.1_cds_WP_002722225.1_94	555	256	755	1398.75
lcl|NZ_CP030271.1_cds_WP_002722229.1_95	696	397	56	66.9007
lcl|NZ_CP030271.1_cds_WP_002722232.1_96	1389	1090	370	160.994
lcl|NZ_CP030271.1_cds_WP_011336803.1_97	1563	1264	53	19.8867
lcl|NZ_CP030271.1_cds_WP_011336804.1_98	486	187	28	71.0149
lcl|NZ_CP030271.1_cds_WP_011336805.1_99	1026	727	46	30.0094
lcl|NZ_CP030271.1_cds_WP_011336806.1_100	666	367	11	14.2154
lcl|NZ_CP030271.1_cds_WP_011336807.1_101	2994	2695	23	4.04764
lcl|NZ_CP030271.1_cds_WP_011336808.1_102	3321	3022	62	9.7304
lcl|NZ_CP030271.1_cds_WP_002722246.1_103	321	27.2129	294	5123.96
lcl|NZ_CP030271.1_cds_WP_011336809.1_104	909	610	414	321.887
lcl|NZ_CP030271.1_cds_WP_002722250.1_105	558	259	619	1133.51
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	1921	908.364
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	264	101.466
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	47	13.8025
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	10	10.7303
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	41	183.447
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	94	72.3736
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	19	18.9711
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	79	52.8463
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	10	5.95827
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	38	8.62737
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	26	31.5377
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	13	8.11266
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	2	1.37273
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	115	45.076
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	86	218.117
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	466	227.849
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	1279	1575.59
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	689	614.244
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	62	358.592
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	27	66.3498
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	10	8.81558
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	106	45.0076
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	11	94.5201
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	178	171.24
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	116.642	60.3936
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	49	34.3782
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	122	46.776
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	144	176.021
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	240	166.171
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	1331	702.967
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	283	127.344
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	70	84.9092
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	96	20.0664
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	46	19.9058
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	34	15.0004
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	56	33.877
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	879	2229.36
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	4840	13582.9
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	1705	4542.95
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	629	211.876
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	2493	1805.15
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	34	79.829
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	109	113.869
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	49	30.4582
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	94	76.8658
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	4	202.782
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	10	70.7543
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	122	34.7311
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	2	4.9148
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	3	5.9783
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	23	20.2758
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	15	8.7721
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	28	9.19653
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	41	27.6606
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	38	15.5501
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	64	176.476
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	78	23.2081
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	138	33.0391
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	8	40.3641
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	46	21.6222
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	21	11.0911
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	10	6.92377
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	96	136.32
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	488	356.622
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	67	44.073
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	116	40.7226
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	33	24.6864
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	26	37.2545
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	14	6.82415
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	4	10.145
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	17	11.9271
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	136	160.054
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	37	29.0535
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	42	28.7027
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	49	28.9771
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	8	3.15135
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	30	9.51729
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	29	13.4712
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	39	28.2395
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	57	14.8619
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	1	6.77356
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	6	18.8455
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	1	36.677
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	166	67.5796
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	78	74.1357
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	2253	1422.84
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	3599	4933.32
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	4	10.3104
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	9.81886	9.11326
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	2.66667	2.48965
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	266	180.226
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	42	218.897
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	0	0
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	1	18.7284
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	6.99801	2.79849
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	9.54706	7.64859
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	40.7668	4.1068
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	3	17.3512
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	1	3.33999
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	2	11.5675
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	1	2.71016
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	1	2.28018
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	10.1762	4.65862
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	30	35.0452
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	56.7832	40.7429
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	32.947	16.6767
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	30	24.7881
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	13	4.53354
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	1	3.41207
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	4	16.4966
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	5.71429	11.2455
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	1	1.69385
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	67.5045	81.8822
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	26.2404	49.1907
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	2	64.8875
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	1	4.88946
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	7.74195	2.41251
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	53	32.9446
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	106	68.0291
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	6	18.4784
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	460	703.768
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	1217	873.218
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	287	496.781
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	61	121.559
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	384	3299.61
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	2470	644.017
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	94	124.531
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	222	228.891
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	18	74.2349
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	151	146.155
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	36	43.6676
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	155	119.34
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	31	381.275
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	65	73.2259
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	67	23.2116
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	1415	516.234
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	179	210.66
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	61	20.3739
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	1	3.6483
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	996	774.396
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	100	474.278
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	1	50.6955
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	261	158.498
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	128	105.213
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	40	36.0668
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	363	274.145
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	231	236.627
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	265	448.871
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	144	132.101
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	146	264.293
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	320	75.6953
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	70	119.854
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	4910	2655.31
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	18	24.6734
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	2043	4123.19
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	1227	3778.83
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	4155	4926.57
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	471	1029.42
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	1099	6597.57
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	3055	377.815
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	224	26.9026
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	13	9.81786
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	40	259.839
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	300	827.23
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	1702	443.772
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	4910	2655.31
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	4	92.803
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	51	57.0476
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	62	91.3207
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	0	0
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	764	669.776
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	1	43.4766
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	38	219.782
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	388	440.239
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	59	243.325
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	131	887.337
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	38	945.382
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	561	1015.53
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	46	1144.41
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	205	972.27
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	130	262.367
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	146	1133.63
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	201	359.736
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	1562	3961.62
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	510	228.191
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	39	52.1038
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	358	2424.94
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	513	2673.67
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	1059	699.528
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	13	50.9555
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	71	107.584
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	2037	888.781
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	276	128.966
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	43	268.319
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	36	23.0108
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	1	1.1596
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	163	107.67
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	15	7.37985
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	15	6.90697
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	25	26.2904
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	24	12.5498
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	11	2.7854
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	42	38.9818
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	2	21.6327
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	144	127.656
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	243	213.031
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	45	21.9348
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	13	659.041
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	399	528.595
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	1385	309.993
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	290	329.045
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	515	311.548
lcl|NZ_CP030271.1_cds_WP_002722591.1_343	363	64.0516	33	244.353
