target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	652	1152.46
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	79	113.498
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	19	20.8573
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	3	12.0331
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	2	33.4504
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	28	80.5851
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	11	41.056
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	12	30.0063
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	9	20.045
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	39	33.0982
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	15	68.013
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	19	44.3218
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	19	48.7476
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	29	42.4903
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	29	274.937
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	34	62.1419
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	132	607.842
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	96	319.917
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	8	172.959
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	6	55.1152
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	15	49.4295
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	189	299.976
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	7	224.84
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	106	381.186
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	24	46.4508
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	22	57.697
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	33	47.2957
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	20	91.3852
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	27	69.8797
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	361	712.703
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	41	68.9637
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	9	40.8078
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	60	46.8807
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	25	40.4396
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	9	14.8427
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	17	38.4424
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	118	1118.71
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	274	2874.36
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	215	2141.39
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	291	366.41
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	387	1047.48
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	6	52.6596
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	24	93.7201
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	10	23.2356
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	19	58.0769
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	0	0
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	27	28.732
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	1	9.18587
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	1	7.44905
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	9	29.6577
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	15	32.7905
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	10	12.2775
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	56	141.225
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	6	9.17794
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	5	51.537
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	115	127.905
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	57	51.0115
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	5	94.3016
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	26	45.6835
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	28	55.2789
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	3	7.76441
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	30	159.24
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	102	278.633
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	8	19.6713
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	57	74.7992
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	14	39.1486
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	9	48.205
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	5	9.11034
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	7	66.3642
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	9	23.6033
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	90	395.927
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	5	14.6761
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	8	20.4366
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	21	46.4219
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	20	29.4497
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	28	33.2043
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	9	15.6277
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	20	54.1335
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	42	40.9349
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	1	25.3199
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	5	58.7044
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	0	0
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	97	147.613
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	45	159.878
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	470	1109.52
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	233	1193.87
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	1	9.63518
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	0.333333	1.15647
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	1	3.48991
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	65	164.624
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	15	292.231
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	0.75	52.5057
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	0	0
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	1	70.0076
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	2	2.98967
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	2	5.98944
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	16.1065	6.06517
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	1	12.485
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	1	10.1307
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	0	0
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	2	3.42253
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	5	21.8334
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	7.5319	20.2014
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	2	3.78415
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	5	15.4431
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	13	16.9466
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	0	0
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	0	0
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	0	0
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	3	18.9951
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	11	49.8762
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	2	14.0148
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	0	0
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	1.59609	1.85917
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	5	11.6178
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	24	57.5764
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	1	11.5122
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	51	291.666
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	188	504.236
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	80	517.627
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	8	59.5924
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	81	2601.72
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	539	525.332
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	25	123.804
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	57	219.682
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	3	46.2489
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	72	260.504
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	6	27.2052
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	38	109.366
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	1	45.9749
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	9	37.8999
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	10	12.9501
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	208	283.66
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	31	136.375
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	9	11.2365
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	1	13.6375
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	379	1101.51
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	15	265.931
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	71	161.17
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	23	70.6691
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	8	26.9638
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	56	158.091
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	81	310.157
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	86	544.525
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	20	68.5831
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	5	33.8335
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	74	65.4327
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	14	89.6037
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	1248.5	2523.87
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	4	20.4956
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	395	2979.94
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	59	679.217
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	273	1209.99
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	103	841.502
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	765	17166.9
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	1160	536.254
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	991	444.902
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	7	19.7613
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	15	364.233
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	60	618.444
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	771	751.449
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	1248.5	2523.87
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	7	607.077
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	95	397.224
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	192	1057.12
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	2	227.517
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	122	399.798
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	2	325.035
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	36	778.316
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	269	1140.92
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	24	369.991
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	15	379.798
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	5	464.984
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	170	1150.34
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	7	650.977
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	47	833.25
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	38	286.677
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	56	1625.36
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	106	709.149
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	108	1023.91
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	273	456.598
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	25	124.85
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	17	430.438
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	102	1987.17
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	203	501.244
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	15	219.778
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	14	79.2978
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	842	1373.28
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	171	298.681
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	10	233.253
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	11	26.2825
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	0	0
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	27	66.6679
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	1	1.83908
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	9	15.4911
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	3	11.7929
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	5	9.77328
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	5	4.73271
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	4	13.8777
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	2	80.8638
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	11	36.4516
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	47	154.02
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	18	32.7972
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	4	758.007
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	85	420.933
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	287	240.12
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	40	169.653
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	80	180.905
lcl|NZ_CP030271.1_cds_WP_002722591.1_343	363	64.0516	3	83.0364
lcl|NZ_CP030271.1_cds_WP_002722593.1_344	201	4.3003	0	0
lcl|NZ_CP030271.1_cds_WP_002722594.1_345	1446	1147	29	44.8242
