target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_011336761.1_39	531	232	89	59.1386
lcl|NZ_CP030271.1_cds_WP_011336762.1_40	1104	805	550	105.326
lcl|NZ_CP030271.1_cds_WP_011336763.1_41	1272	973	123	19.4877
lcl|NZ_CP030271.1_cds_WP_002722128.1_42	1119	820	572	107.535
lcl|NZ_CP030271.1_cds_WP_002722129.1_43	639	340	27	12.242
lcl|NZ_CP030271.1_cds_WP_011336764.1_44	465	166	15	13.93
lcl|NZ_CP030271.1_cds_WP_002722131.1_45	291	13.7365	23	258.12
lcl|NZ_CP030271.1_cds_WP_011336766.1_46	705	406	538	204.28
lcl|NZ_CP030271.1_cds_WP_011336767.1_47	372	73.0112	50	105.572
lcl|NZ_CP030271.1_cds_WP_011336768.1_48	1098	799	2014	388.581
lcl|NZ_CP030271.1_cds_WP_011336769.1_49	1239	940	2051	336.362
lcl|NZ_CP030271.1_cds_WP_011336770.1_50	1944	1645	215	20.1484
lcl|NZ_CP030271.1_cds_WP_011336771.1_51	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336772.1_52	1620	1321	106	12.3701
lcl|NZ_CP030271.1_cds_WP_002722143.1_53	1140	841	33	6.04905
lcl|NZ_CP030271.1_cds_WP_011336773.1_54	924	625	58	14.306
lcl|NZ_CP030271.1_cds_WP_011336774.1_55	1590	1291	266	31.7632
lcl|NZ_CP030271.1_cds_56	57	2.178	0	0
lcl|NZ_CP030271.1_cds_WP_017140027.1_57	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_011336775.1_58	360	61.0822	42	105.999
lcl|NZ_CP030271.1_cds_WP_017140028.1_59	2334	2035	313	23.7109
lcl|NZ_CP030271.1_cds_WP_011336778.1_60	606	307	352	176.756
lcl|NZ_CP030271.1_cds_WP_002722157.1_61	348	49.4247	13	40.5479
lcl|NZ_CP030271.1_cds_WP_011336779.1_62	744	445	179	62.01
lcl|NZ_CP030271.1_cds_WP_011336780.1_63	915	616	10688	2674.76
lcl|NZ_CP030271.1_cds_WP_029534491.1_64	645	346	3105	1383.42
lcl|NZ_CP030271.1_cds_WP_002722161.1_65	180	3.70659	0	0
lcl|NZ_CP030271.1_cds_WP_011336782.1_66	1230	931	5502	911.045
lcl|NZ_CP030271.1_cds_WP_017140029.1_67	1326	1027	609	91.4147
lcl|NZ_CP030271.1_cds_WP_011336784.1_68	1179	880	603	105.634
lcl|NZ_CP030271.1_cds_WP_011336785.1_69	3285	2986	847	43.7283
lcl|NZ_CP030271.1_cds_WP_011336786.1_70	639	340	1983	899.11
lcl|NZ_CP030271.1_cds_WP_002722170.1_71	582	283	251	136.728
lcl|NZ_CP030271.1_cds_WP_002722172.1_72	327	31.3862	437	2146.4
lcl|NZ_CP030271.1_cds_WP_011336788.1_73	1578	1279	458	55.2032
lcl|NZ_CP030271.1_cds_WP_011336789.1_74	543	244	8	5.05439
lcl|NZ_CP030271.1_cds_WP_017140031.1_75	324	29.2345	5	26.366
lcl|NZ_CP030271.1_cds_WP_011336791.1_76	453	154	634	634.655
lcl|NZ_CP030271.1_cds_WP_011336792.1_77	339	41.1625	19	71.1575
lcl|NZ_CP030271.1_cds_WP_011336793.1_78	261	8.14747	1	18.9211
lcl|NZ_CP030271.1_cds_WP_002722188.1_79	648	349	167	73.7667
lcl|NZ_CP030271.1_cds_WP_011336794.1_80	756	457	127	42.8407
lcl|NZ_CP030271.1_cds_WP_011336795.1_81	1461	1162	392	52.0055
lcl|NZ_CP030271.1_cds_WP_011336796.1_82	1449	1150	72	9.6517
lcl|NZ_CP030271.1_cds_WP_011336797.1_83	1302	1003	202	31.047
lcl|NZ_CP030271.1_cds_WP_235842852.1_84	711	412	111	41.5331
lcl|NZ_CP030271.1_cds_WP_011336799.1_85	1095	796	477	92.3792
lcl|NZ_CP030271.1_cds_WP_011336800.1_86	918	619	171	42.5867
lcl|NZ_CP030271.1_cds_WP_009562580.1_87	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011336801.1_88	414	115	11	14.7456
lcl|NZ_CP030271.1_cds_WP_002722206.1_89	1206	907	125	21.2457
lcl|NZ_CP030271.1_cds_WP_002722208.1_90	1392	1093	2210	311.703
lcl|NZ_CP030271.1_cds_WP_011336802.1_91	957	658	524	122.765
lcl|NZ_CP030271.1_cds_WP_002722215.1_92	585	286	114	61.448
lcl|NZ_CP030271.1_cds_WP_002722219.1_93	315	23.5677	275	1798.81
lcl|NZ_CP030271.1_cds_WP_002722225.1_94	555	256	2343	1410.92
lcl|NZ_CP030271.1_cds_WP_002722229.1_95	696	397	144	55.9166
lcl|NZ_CP030271.1_cds_WP_002722232.1_96	1389	1090	1045	147.795
lcl|NZ_CP030271.1_cds_WP_011336803.1_97	1563	1264	90	10.9765
lcl|NZ_CP030271.1_cds_WP_011336804.1_98	486	187	51	42.0434
lcl|NZ_CP030271.1_cds_WP_011336805.1_99	1026	727	118	25.0217
lcl|NZ_CP030271.1_cds_WP_011336806.1_100	666	367	61	25.6232
lcl|NZ_CP030271.1_cds_WP_011336807.1_101	2994	2695	58	3.31771
lcl|NZ_CP030271.1_cds_WP_011336808.1_102	3321	3022	188	9.5903
lcl|NZ_CP030271.1_cds_WP_002722246.1_103	321	27.2129	1223	6928.2
lcl|NZ_CP030271.1_cds_WP_011336809.1_104	909	610	1157	292.397
lcl|NZ_CP030271.1_cds_WP_002722250.1_105	558	259	1337	795.794
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	5054	776.789
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	737	92.0707
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	143	13.65
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	21	7.3243
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	51	74.1709
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	187	46.7983
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	48	15.5782
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	214	46.5304
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	18	3.48601
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	100	7.37956
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	94	37.0613
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	33	6.69375
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	34	7.58525
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	377	48.0314
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	195	160.754
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	1074	170.687
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	3664	1467.11
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	1813	525.358
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	140	263.192
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	69	55.1139
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	34	9.74239
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	248	34.2269
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	39	108.926
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	629	196.686
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	228.917	38.5257
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	134	30.5582
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	381	47.4815
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	385	152.967
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	692	155.734
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	3897	668.995
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	613	89.658
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	200	78.8537
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	252	17.1212
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	115	16.1754
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	93	13.3366
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	141	27.725
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	2374	1957.08
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	11321	10326.8
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	4344	3762.17
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	1600	175.181
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	6311	1485.34
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	93	70.9742
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	349	118.506
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	102	20.6084
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	261	69.3716
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	7	115.346
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	44	101.191
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	324	29.9805
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	1	0.798752
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	9	5.82954
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	52	14.9001
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	42	7.98358
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	89	9.50149
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	107	23.4638
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	89	11.8379
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	116	103.968
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	289	27.9498
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	330	25.6802
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	26	42.6397
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	138	21.0842
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	63	10.8152
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	15	3.37575
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	250	115.389
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	1461	347.036
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	147	31.4305
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	270	30.809
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	122	29.6647
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	67	31.2044
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	27	4.27779
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	5	4.1219
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	77	17.5595
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	302	115.524
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	126	32.159
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	116	25.7672
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	64	12.302
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	45	5.76176
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	106	10.9303
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	116	17.5146
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	87	20.4761
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	186	15.7634
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	5	11.0084
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	12	12.2511
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	3	35.7644
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	455	60.208
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	184	56.8442
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	3842	788.654
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	10581	4714.33
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	20.5556	17.2219
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	18.0314	5.43972
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	10.3768	3.14897
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	782	172.218
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	90	152.465
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	5	30.4373
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	1	3.74513
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	25.1327	3.2668
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	30.8148	8.02429
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	110.994	3.63441
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	2	3.75989
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	2	2.17125
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	1	1.87994
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	2	1.76182
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	2	8.55054
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	0	0
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	14.2249	2.1167
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	62	23.5415
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	165.022	38.4865
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	96.2411	15.834
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	77	20.6799
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	37	4.19403
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	2	2.21812
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	11	14.7456
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	16	10.2346
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	6.11347	3.36588
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	101.529	40.0298
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	45.625	27.8004
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	1	10.5455
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	4.71429	7.49226
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	30.1755	3.05639
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	107	21.6186
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	223	46.5189
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	51	51.0527
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	1442	717.088
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	2937	684.97
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	717	403.402
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	148	95.8636
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	1510	4217.39
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	5214	441.883
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	274	117.988
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	551	184.656
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	48	64.3446
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	491	154.474
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	77	30.3587
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	420	105.108
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	86	343.804
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	129	47.2364
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	140	15.765
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	4606	546.197
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	411	157.219
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	137	14.8731
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	2	2.37168
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	3133	791.771
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	268	413.146
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	4	65.912
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	683	134.815
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	357	95.3809
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	84	24.6186
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	936	229.766
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	535	178.132
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	586	322.633
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	402	119.868
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	361	212.41
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	839	64.5084
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	208	115.758
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	13261.1	2331.03
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	42	18.7129
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	7442	4881.92
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	2080	2082.15
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	8774	3381.48
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	1171	831.891
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	3960	7727.11
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	10008	402.301
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	731	28.5364
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	58	14.2376
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	113	238.593
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	682	611.259
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	4335	367.388
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	13504.9	2373.9
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	19	143.282
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	184	66.8992
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	228	109.156
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	0	0
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	2398	683.315
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	16	226.106
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	105	197.394
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	1029	379.497
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	146	195.715
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	190	418.318
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	112	905.685
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	1547	910.244
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	87	703.524
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	769	1185.48
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	328	215.167
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	355	895.947
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	639	371.727
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	5591	4609.11
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	1353	196.771
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	80	34.7401
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	941	2071.77
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	1778	3012.02
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	2243	481.586
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	24	30.577
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	137	67.4754
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	5857	830.644
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	840	127.58
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	110	223.106
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	101	20.9839
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	11	4.14609
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	342	73.4295
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	27	4.31773
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	67	10.0278
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	71	24.2689
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	51	8.66826
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	35	2.88071
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	110	33.1849
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	16	56.2517
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	325	93.648
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	540	153.874
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	108	17.1112
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	58	955.724
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	909	391.426
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	3788	275.58
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	641	236.402
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	1606	315.79
