target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_011336789.1_74	543	244	2	10.4515
lcl|NZ_CP030271.1_cds_WP_017140031.1_75	324	29.2345	0	0
lcl|NZ_CP030271.1_cds_WP_011336791.1_76	453	154	30	248.394
lcl|NZ_CP030271.1_cds_WP_011336792.1_77	339	41.1625	2	61.9539
lcl|NZ_CP030271.1_cds_WP_011336793.1_78	261	8.14747	0	0
lcl|NZ_CP030271.1_cds_WP_002722188.1_79	648	349	55	200.945
lcl|NZ_CP030271.1_cds_WP_011336794.1_80	756	457	53	147.877
lcl|NZ_CP030271.1_cds_WP_011336795.1_81	1461	1162	70	76.8126
lcl|NZ_CP030271.1_cds_WP_011336796.1_82	1449	1150	392	434.639
lcl|NZ_CP030271.1_cds_WP_011336797.1_83	1302	1003	179	227.558
lcl|NZ_CP030271.1_cds_WP_235842852.1_84	711	412	43	133.08
lcl|NZ_CP030271.1_cds_WP_011336799.1_85	1095	796	73	116.937
lcl|NZ_CP030271.1_cds_WP_011336800.1_86	918	619	61	125.655
lcl|NZ_CP030271.1_cds_WP_009562580.1_87	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011336801.1_88	414	115	1	11.0877
lcl|NZ_CP030271.1_cds_WP_002722206.1_89	1206	907	57	80.1324
lcl|NZ_CP030271.1_cds_WP_002722208.1_90	1392	1093	642	748.954
lcl|NZ_CP030271.1_cds_WP_011336802.1_91	957	658	51	98.8291
lcl|NZ_CP030271.1_cds_WP_002722215.1_92	585	286	131	584.044
lcl|NZ_CP030271.1_cds_WP_002722219.1_93	315	23.5677	62	3354.4
lcl|NZ_CP030271.1_cds_WP_002722225.1_94	555	256	425	2116.85
lcl|NZ_CP030271.1_cds_WP_002722229.1_95	696	397	46	147.743
lcl|NZ_CP030271.1_cds_WP_002722232.1_96	1389	1090	269	314.678
lcl|NZ_CP030271.1_cds_WP_011336803.1_97	1563	1264	61	61.5351
lcl|NZ_CP030271.1_cds_WP_011336804.1_98	486	187	27	184.104
lcl|NZ_CP030271.1_cds_WP_011336805.1_99	1026	727	107	187.668
lcl|NZ_CP030271.1_cds_WP_011336806.1_100	666	367	56	194.564
lcl|NZ_CP030271.1_cds_WP_011336807.1_101	2994	2695	197	93.2069
lcl|NZ_CP030271.1_cds_WP_011336808.1_102	3321	3022	169	71.3071
lcl|NZ_CP030271.1_cds_WP_002722246.1_103	321	27.2129	30	1405.68
lcl|NZ_CP030271.1_cds_WP_011336809.1_104	909	610	20	41.8062
lcl|NZ_CP030271.1_cds_WP_002722250.1_105	558	259	39	192.002
lcl|NZ_CP030271.1_cds_WP_011336810.1_106	1302	1003	183	232.643
lcl|NZ_CP030271.1_cds_WP_011336811.1_107	1533	1234	57	58.8979
lcl|NZ_CP030271.1_cds_WP_011336812.1_108	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011336813.1_109	1914	1615	31	24.4754
lcl|NZ_CP030271.1_cds_WP_011336814.1_110	741	442	2	5.76963
lcl|NZ_CP030271.1_cds_WP_011336815.1_111	405	106	19	228.554
lcl|NZ_CP030271.1_cds_WP_011336816.1_112	915	616	66	136.617
lcl|NZ_CP030271.1_cds_WP_002722266.1_113	774	475	44	118.113
lcl|NZ_CP030271.1_cds_WP_002722268.1_114	1008	709	96	172.65
lcl|NZ_CP030271.1_cds_WP_011336817.1_115	1095	796	17	27.2318
lcl|NZ_CP030271.1_cds_WP_011336818.1_116	2388	2089	67	40.8956
lcl|NZ_CP030271.1_cds_WP_017140035.1_117	690	391	20	65.2219
lcl|NZ_CP030271.1_cds_WP_011336820.1_118	1059	760	35	58.7212
lcl|NZ_CP030271.1_cds_WP_011336821.1_119	990	691	15	27.6792
lcl|NZ_CP030271.1_cds_WP_011336822.1_120	1509	1210	75	79.0344
lcl|NZ_CP030271.1_cds_WP_011336823.1_121	486	187	74	504.581
lcl|NZ_CP030271.1_cds_WP_002722276.1_122	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011336824.1_123	1269	970	45	59.1536
lcl|NZ_CP030271.1_cds_WP_227590640.1_124	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011336825.1_125	684	385	59	195.403
lcl|NZ_CP030271.1_cds_WP_011336826.1_126	831	532	71	170.172
lcl|NZ_CP030271.1_cds_WP_011336827.1_127	381	82.002	21	326.539
lcl|NZ_CP030271.1_cds_WP_011336828.1_128	492	193	13	85.8868
lcl|NZ_CP030271.1_cds_WP_011336829.1_129	837	538	31	73.4717
lcl|NZ_CP030271.1_cds_WP_011336830.1_130	1416	1117	111	126.71
lcl|NZ_CP030271.1_cds_WP_011336831.1_131	354	55.1953	11	254.116
lcl|NZ_CP030271.1_cds_WP_009562632.1_132	156	3.21826	0	0
lcl|NZ_CP030271.1_cds_WP_011336832.1_133	792	493	578	1494.93
lcl|NZ_CP030271.1_cds_WP_011336833.1_134	1215	916	109.341	152.205
lcl|NZ_CP030271.1_cds_WP_061350813.1_135	975	676	72	135.808
lcl|NZ_CP030271.1_cds_WP_011336835.1_136	1536	1237	48	49.478
lcl|NZ_CP030271.1_cds_WP_011336836.1_137	687	388	72	236.614
lcl|NZ_CP030271.1_cds_WP_017140036.1_138	984	685	33	61.4276
lcl|NZ_CP030271.1_cds_WP_002722302.1_139	1197	898	334	474.254
lcl|NZ_CP030271.1_cds_WP_011336839.1_140	1353	1054	666	805.701
lcl|NZ_CP030271.1_cds_WP_011336840.1_141	690	391	43	140.227
lcl|NZ_CP030271.1_cds_WP_011336841.1_142	2568	2269	180	101.153
lcl|NZ_CP030271.1_cds_WP_002722307.1_143	1395	1096	129	150.079
lcl|NZ_CP030271.1_cds_WP_011336843.1_144	1374	1075	150	177.919
lcl|NZ_CP030271.1_cds_WP_011336844.1_145	1083	784	90	146.375
lcl|NZ_CP030271.1_cds_WP_002722311.1_146	486	187	245	1670.57
lcl|NZ_CP030271.1_cds_WP_011336845.1_147	219	5.00576	0	0
lcl|NZ_CP030271.1_cds_WP_011336846.1_148	468	169	132	995.927
lcl|NZ_CP030271.1_cds_WP_002722317.1_149	225	5.29865	0	0
lcl|NZ_CP030271.1_cds_WP_011336847.1_150	477	178	158	1131.82
lcl|NZ_CP030271.1_cds_WP_002722319.1_151	1707	1408	374	338.695
lcl|NZ_CP030271.1_cds_WP_002722320.1_152	954	655	192	373.766
lcl|NZ_CP030271.1_cds_WP_002722321.1_153	501	202	62	391.364
lcl|NZ_CP030271.1_cds_WP_011336849.1_154	753	454	119	334.219
lcl|NZ_CP030271.1_cds_WP_017140038.1_155	1062	763	97	162.102
lcl|NZ_CP030271.1_cds_WP_002722324.1_156	879	580	95	208.851
lcl|NZ_CP030271.1_cds_WP_002722325.1_157	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_029534493.1_158	270	9.35544	1	136.294
lcl|NZ_CP030271.1_cds_WP_002722329.1_159	366	67.0317	7	133.155
lcl|NZ_CP030271.1_cds_WP_011336852.1_160	1965	1666	309	236.496
lcl|NZ_CP030271.1_cds_WP_002722333.1_161	492	193	11	72.6735
lcl|NZ_CP030271.1_cds_WP_011336853.1_162	537	238	17	91.0778
lcl|NZ_CP030271.1_cds_WP_011336854.1_163	837	538	122	289.147
lcl|NZ_CP030271.1_cds_WP_011336855.1_164	1110	811	58	91.1901
lcl|NZ_CP030271.1_cds_WP_011336856.1_165	1743	1444	144	127.156
lcl|NZ_CP030271.1_cds_WP_011336857.1_166	1002	703	173	313.784
lcl|NZ_CP030271.1_cds_WP_011336858.1_167	1458	1159	178	195.829
lcl|NZ_CP030271.1_cds_WP_002722349.1_168	471	172	78	578.238
lcl|NZ_CP030271.1_cds_WP_017140040.1_169	1893	1594	244	195.183
lcl|NZ_CP030271.1_cds_WP_011336861.1_170	2280	1981	210	135.168
lcl|NZ_CP030271.1_cds_WP_009564559.1_171	393	94.0001	5	67.8238
lcl|NZ_CP030271.1_cds_WP_011336863.1_172	1308	1009	95	120.053
lcl|NZ_CP030271.1_cds_WP_011336864.1_173	1197	898	110	156.191
lcl|NZ_CP030271.1_cds_WP_011336865.1_174	984	685	49	91.2107
lcl|NZ_CP030271.1_cds_WP_011336866.1_175	633	334	77	293.958
lcl|NZ_CP030271.1_cds_WP_011336867.1_176	948	649	270	530.468
lcl|NZ_CP030271.1_cds_WP_011336868.1_177	1020	721	96	169.776
lcl|NZ_CP030271.1_cds_WP_011336869.1_178	1650	1351	108	101.932
lcl|NZ_CP030271.1_cds_WP_011336870.1_179	933	634	14	28.1565
lcl|NZ_CP030271.1_cds_WP_011336871.1_180	630	331	18	69.3402
lcl|NZ_CP030271.1_cds_WP_011336872.1_181	1272	973	7	9.1733
lcl|NZ_CP030271.1_cds_WP_011336873.1_182	486	187	9	61.3679
lcl|NZ_CP030271.1_cds_WP_011336874.1_183	975	676	18	33.9521
lcl|NZ_CP030271.1_cds_WP_002722382.1_184	702	403	10	31.6399
lcl|NZ_CP030271.1_cds_WP_011336875.1_185	903	604	9	18.9997
lcl|NZ_CP030271.1_cds_WP_011336876.1_186	993	694	16	29.3969
lcl|NZ_CP030271.1_cds_WP_011336877.1_187	1101	802	30	47.6966
lcl|NZ_CP030271.1_cds_WP_011336878.1_188	1503	1204	30	31.7713
lcl|NZ_CP030271.1_cds_WP_011336879.1_189	1794	1495	59	50.3212
lcl|NZ_CP030271.1_cds_WP_011336880.1_190	1320	1021	68	84.9227
lcl|NZ_CP030271.1_cds_WP_011336881.1_191	954	655	186	362.086
lcl|NZ_CP030271.1_cds_WP_011336882.1_192	2118	1819	130	91.1278
lcl|NZ_CP030271.1_cds_WP_011336883.1_193	369	70.019	3	54.6318
lcl|NZ_CP030271.1_cds_WP_080588225.1_194	450	151	13	109.776
lcl|NZ_CP030271.1_cds_WP_017140043.1_195	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_196	288	12.9312	0	0
lcl|NZ_CP030271.1_cds_WP_023003513.1_197	1464	1165	175	191.537
lcl|NZ_CP030271.1_cds_WP_160384112.1_198	798	499	260	664.375
lcl|NZ_CP030271.1_cds_WP_196772429.1_199	1050	751	312	529.731
lcl|NZ_CP030271.1_cds_WP_011336892.1_200	645	346	127	468.024
lcl|NZ_CP030271.1_cds_WP_011336893.1_201	483	184	3	20.7895
lcl|NZ_CP030271.1_cds_WP_011336894.1_202	810	511	3	7.48584
lcl|NZ_CP030271.1_cds_WP_011336895.1_203	807	508	0	0
lcl|NZ_CP030271.1_cds_WP_011336896.1_204	999	700	118	214.944
lcl|NZ_CP030271.1_cds_WP_011336897.1_205	390	91.0003	32	448.381
lcl|NZ_CP030271.1_cds_WP_011336898.1_206	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_011336899.1_207	339	41.1625	0	0
lcl|NZ_CP030271.1_cds_WP_011336900.1_208	318	25.324	0	0
lcl|NZ_CP030271.1_cds_WP_061350815.1_209	1485	1186	1.11111	1.19457
lcl|NZ_CP030271.1_cds_WP_011336902.1_210	891	592	1	2.15387
lcl|NZ_CP030271.1_cds_WP_061350816.1_211	5007	4708	5.36819	1.45389
lcl|NZ_CP030271.1_cds_WP_011336904.1_212	237	6.00353	0	0
lcl|NZ_CP030271.1_cds_WP_017140046.1_213	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336906.1_214	441	142	0	0
lcl|NZ_CP030271.1_cds_WP_011336907.1_215	381	82.002	0	0
lcl|NZ_CP030271.1_cds_WP_011336908.1_216	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011336909.1_217	474	175	0	0
lcl|NZ_CP030271.1_cds_WP_011336910.1_218	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336911.1_219	507	208	0	0
lcl|NZ_CP030271.1_cds_WP_011336912.1_220	291	13.7365	0	0
lcl|NZ_CP030271.1_cds_WP_011336913.1_221	1335	1036	7	8.61546
lcl|NZ_CP030271.1_cds_WP_227590616.1_222	705	406	16	50.2498
lcl|NZ_CP030271.1_cds_WP_011336915.1_223	960	661	8.55496	16.5028
lcl|NZ_CP030271.1_cds_WP_017140047.1_224	1236	937	8	10.8866
lcl|NZ_CP030271.1_cds_WP_011336917.1_225	873	574	10	22.2141
lcl|NZ_CP030271.1_cds_WP_011336918.1_226	1659	1360	12	11.2508
lcl|NZ_CP030271.1_cds_WP_011336919.1_227	438	139	0	0
lcl|NZ_CP030271.1_cds_WP_017140048.1_228	414	115	1	11.0877
lcl|NZ_CP030271.1_cds_WP_017140049.1_229	540	241	3	15.8725
lcl|NZ_CP030271.1_cds_WP_002720775.1_230	579	280	2	9.10778
lcl|NZ_CP030271.1_cds_WP_011336922.1_231	690	391	33	107.616
lcl|NZ_CP030271.1_cds_WP_011336923.1_232	552	253	11.9973	60.465
lcl|NZ_CP030271.1_cds_WP_043764066.1_233	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_043762677.1_234	294	14.6185	1	87.2245
lcl|NZ_CP030271.1_cds_WP_009564675.1_235	186	3.85692	0	0
lcl|NZ_CP030271.1_cds_WP_011336925.1_236	198	4.20281	0	0
lcl|NZ_CP030271.1_cds_WP_011336926.1_237	333	36.0583	0	0
lcl|NZ_CP030271.1_cds_WP_011336927.1_238	396	97.0001	0	0
lcl|NZ_CP030271.1_cds_WP_017140052.1_239	1821	1522	3.47405	2.91047
lcl|NZ_CP030271.1_cds_WP_011336930.1_240	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_017140053.1_241	1062	763	13	21.725
lcl|NZ_CP030271.1_cds_WP_011336932.1_242	1038	739	137	236.383
lcl|NZ_CP030271.1_cds_WP_002722406.1_243	453	154	15	124.197
lcl|NZ_CP030271.1_cds_WP_011336933.1_244	609	310	199	818.525
lcl|NZ_CP030271.1_cds_WP_002722409.1_245	960	661	452	871.922
lcl|NZ_CP030271.1_cds_WP_002722410.1_246	573	274	225	1047.06
lcl|NZ_CP030271.1_cds_WP_011336934.1_247	537	238	35	187.513
lcl|NZ_CP030271.1_cds_WP_002722412.1_248	354	55.1953	43	993.361
lcl|NZ_CP030271.1_cds_WP_009561565.1_249	2118	1819	1116	782.297
lcl|NZ_CP030271.1_cds_WP_011336935.1_250	657	358	42	149.591
lcl|NZ_CP030271.1_cds_WP_002722415.1_251	759	460	91	252.246
lcl|NZ_CP030271.1_cds_WP_009561568.1_252	414	115	8	88.7018
lcl|NZ_CP030271.1_cds_WP_002722417.1_253	789	490	87	226.393
lcl|NZ_CP030271.1_cds_WP_002722419.1_254	690	391	96	313.065
lcl|NZ_CP030271.1_cds_WP_002722420.1_255	915	616	122	252.534
lcl|NZ_CP030271.1_cds_WP_002722422.1_256	336	38.5618	31	1025.05
lcl|NZ_CP030271.1_cds_WP_011336937.1_257	720	421	74	224.125
lcl|NZ_CP030271.1_cds_WP_017140055.1_258	1668	1369	125	116.425
lcl|NZ_CP030271.1_cds_WP_002722428.1_259	1599	1300	937	919.045
lcl|NZ_CP030271.1_cds_WP_002722430.1_260	702	403	154	487.255
lcl|NZ_CP030271.1_cds_WP_002722432.1_261	1719	1420	129	115.836
lcl|NZ_CP030271.1_cds_WP_011336939.1_262	429	130	7	68.6586
lcl|NZ_CP030271.1_cds_WP_009561581.1_263	909	610	267	558.113
lcl|NZ_CP030271.1_cds_WP_002722435.1_264	399	100	40	510.035
lcl|NZ_CP030271.1_cds_WP_011336940.1_265	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_227590617.1_266	1080	781	121	197.549
lcl|NZ_CP030271.1_cds_WP_002722439.1_267	876	577	87	192.258
lcl|NZ_CP030271.1_cds_WP_011336942.1_268	825	526	58	140.599
lcl|NZ_CP030271.1_cds_WP_011336943.1_269	927	628	241	489.325
lcl|NZ_CP030271.1_cds_WP_002722444.1_270	762	463	154	424.112
lcl|NZ_CP030271.1_cds_WP_002722447.1_271	579	280	70	318.772
lcl|NZ_CP030271.1_cds_WP_002722450.1_272	210	4.62459	0	0
lcl|NZ_CP030271.1_cds_WP_011336944.1_273	816	517	35	86.3213
lcl|NZ_CP030271.1_cds_WP_017140056.1_274	561	262	7	34.0673
lcl|NZ_CP030271.1_cds_WP_011336946.1_275	2304	2005	292	185.699
lcl|NZ_CP030271.1_cds_WP_002722458.1_276	576	277	59	271.589
lcl|NZ_CP030271.1_cds_WP_002722461.1_277	1176	877	1325	1926.45
lcl|NZ_CP030271.1_cds_WP_011336948.1_278	645	346	25	92.1307
lcl|NZ_CP030271.1_cds_WP_002722466.1_279	195	4.11003	0	0
lcl|NZ_CP030271.1_cds_WP_002722468.1_280	534	235	298	1616.92
lcl|NZ_CP030271.1_cds_WP_002722470.1_281	453	154	229	1896.07
lcl|NZ_CP030271.1_cds_WP_002722474.1_282	699	400	581	1852.07
lcl|NZ_CP030271.1_cds_WP_002722476.1_283	516	217	253	1486.62
lcl|NZ_CP030271.1_cds_WP_002722477.1_284	378	79.0036	164	2646.9
lcl|NZ_CP030271.1_cds_WP_002722478.1_285	4134	3835	2377	790.322
lcl|NZ_CP030271.1_cds_WP_114071673.1_286	4248	3949	2408	777.517
lcl|NZ_CP030271.1_cds_WP_011336950.1_287	927	628	36	73.0943
lcl|NZ_CP030271.1_cds_WP_002722481.1_288	372	73.0112	19	331.822
lcl|NZ_CP030271.1_cds_WP_002722484.1_289	471	172	179	1326.98
lcl|NZ_CP030271.1_cds_WP_011336951.1_290	2118	1819	2091	1465.76
lcl|NZ_CP030271.1_cds_WP_002722461.1_291	1176	877	1325	1926.45
lcl|NZ_CP030271.1_cds_WP_002722490.1_292	309	20.4424	65	4054.36
lcl|NZ_CP030271.1_cds_WP_009563652.1_293	723	424	615	1849.48
lcl|NZ_CP030271.1_cds_WP_002722493.1_294	621	322	492	1948.27
lcl|NZ_CP030271.1_cds_WP_002722494.1_295	297	15.5846	1	81.8174
lcl|NZ_CP030271.1_cds_WP_002722495.1_296	840	541	1054	2484.18
lcl|NZ_CP030271.1_cds_WP_114071674.1_297	279	10.9088	1	116.886
lcl|NZ_CP030271.1_cds_WP_002722497.1_298	381	82.002	30	466.485
lcl|NZ_CP030271.1_cds_WP_002722498.1_299	717	418	600	1830.27
lcl|NZ_CP030271.1_cds_WP_002722499.1_300	414	115	110	1219.65
lcl|NZ_CP030271.1_cds_WP_002722500.1_301	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_002722502.1_302	243	6.43085	0	0
lcl|NZ_CP030271.1_cds_WP_002722508.1_303	369	70.019	63	1147.27
lcl|NZ_CP030271.1_cds_WP_002722510.1_304	306	19.0638	13	869.509
lcl|NZ_CP030271.1_cds_WP_011336952.1_305	561	262	287	1396.76
lcl|NZ_CP030271.1_cds_WP_002722514.1_306	306	19.0638	38	2541.64
lcl|NZ_CP030271.1_cds_WP_002722516.1_307	399	100	76	969.067
lcl|NZ_CP030271.1_cds_WP_002722518.1_308	534	235	91	493.758
lcl|NZ_CP030271.1_cds_WP_002722520.1_309	360	61.0822	115	2400.62
lcl|NZ_CP030271.1_cds_WP_002722522.1_310	564	265	264	1270.28
lcl|NZ_CP030271.1_cds_WP_002722524.1_311	189	3.93736	0	0
lcl|NZ_CP030271.1_cds_WP_009563657.1_312	486	187	338	2304.71
lcl|NZ_CP030271.1_cds_WP_011336953.1_313	1359	1060	534	642.356
lcl|NZ_CP030271.1_cds_WP_011336954.1_314	654	355	172	617.79
lcl|NZ_CP030271.1_cds_WP_002722532.1_315	369	70.019	144	2622.33
lcl|NZ_CP030271.1_cds_WP_002722534.1_316	390	91.0003	146	2045.74
lcl|NZ_CP030271.1_cds_WP_002722536.1_317	1017	718	1584	2813.01
lcl|NZ_CP030271.1_cds_WP_002722538.1_318	420	121	63	663.889
lcl|NZ_CP030271.1_cds_WP_011336955.1_319	612	313	58	236.278
lcl|NZ_CP030271.1_cds_WP_011336956.1_320	1386	1087	153	179.474
lcl|NZ_CP030271.1_cds_WP_011336957.1_321	1314	1015	118	148.237
lcl|NZ_CP030271.1_cds_WP_009563665.1_322	375	76.0064	41	687.819
lcl|NZ_CP030271.1_cds_WP_002722549.1_323	1041	742	57	97.9516
lcl|NZ_CP030271.1_cds_WP_011336958.1_324	708	409	26	81.057
lcl|NZ_CP030271.1_cds_WP_002722552.1_325	1017	718	261	463.507
lcl|NZ_CP030271.1_cds_WP_002722555.1_326	1263	964	24	31.7449
lcl|NZ_CP030271.1_cds_WP_011336959.1_327	1329	1030	41	50.756
lcl|NZ_CP030271.1_cds_WP_172599875.1_328	750	451	25	70.6812
lcl|NZ_CP030271.1_cds_WP_009563670.1_329	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_011336960.1_330	1206	907	19	26.7108
lcl|NZ_CP030271.1_cds_WP_011336961.1_331	2172	1873	6	4.08464
lcl|NZ_CP030271.1_cds_WP_011336962.1_332	810	511	41	102.307
lcl|NZ_CP030271.1_cds_WP_011336963.1_333	342	43.8484	6	174.477
lcl|NZ_CP030271.1_cds_WP_009563678.1_334	834	535	81	193.051
lcl|NZ_CP030271.1_cds_WP_011336964.1_335	840	541	251	591.585
lcl|NZ_CP030271.1_cds_WP_029534495.1_336	1272	973	54	70.7655
lcl|NZ_CP030271.1_cds_WP_002722578.1_337	270	9.35544	8	1090.35
lcl|NZ_CP030271.1_cds_WP_009563682.1_338	657	358	116	413.157
lcl|NZ_CP030271.1_cds_WP_011336966.1_339	2418	2119	570	342.992
lcl|NZ_CP030271.1_cds_WP_017140057.1_340	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011336967.1_341	717	418	184	561.283
lcl|NZ_CP030271.1_cds_WP_002722590.1_342	1083	784	183	297.629
lcl|NZ_CP030271.1_cds_WP_002722591.1_343	363	64.0516	9	179.165
lcl|NZ_CP030271.1_cds_WP_002722593.1_344	201	4.3003	0	0
lcl|NZ_CP030271.1_cds_WP_002722594.1_345	1446	1147	141	156.746
lcl|NZ_CP030271.1_cds_WP_011336968.1_346	738	439	17	49.377
